ID	ComplaintNo	SR	Datereceived	timereceived	Requestor	Building	department	location	CMType	Description	responseDate	ResponseTime	responsedBy	Response	Inspection	InspectBy	image1	image2	Report	COID	Contractor	Insp_position	Status	DateClose	TimeClose	AggreeBy	Agg_Position	QRef	QDesc	QFile	Staff	Priority	Odometer	Vehicle	DateModify	TimeModify	ModifyBy	TrailerNo	Driver	Jarak_Operasi	MrType	ForTrailer
916821	NULL	MR/24/40500/20/01346	15:51.6	Mar 30 2024 12:15PM	MOHYAR	40500	NULL	442051020	NULL	TAYAR MELETUP	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	00:00.0	NULL	NULL	NULL	NULL	NULL	NULL	1701091	1	1588651	WRT7180	NULL	NULL	NULL	TWB9974	42005445	0	3	0
916823	NULL	MR/24/40500/20/01347	16:17.9	Mar 30 2024 12:16PM	MOHYAR	40500	NULL	442051020	NULL	ADJUST BRAKE	16:58.9	Apr  3 2024  4:16PM	1700199	adjust brake bearing	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	NULL	1700199	NULL	NULL	NULL	NULL	1701091	1	1588651	WRT7180	NULL	NULL	NULL	TWB9974	42005445	0	1	0
917090	NULL	MR/24/40500/20/01401	36:27.3	Apr  1 2024  5:36PM	MOHYAR	40500	NULL	442051020	NULL	CUC LORI	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	00:00.0	NULL	NULL	NULL	NULL	NULL	NULL	1701276	1	1588657	WRT7180	NULL	NULL	NULL	TWB9974	42005445	0	2	0
918313	NULL	MR/24/40500/20/01426	49:13.0	Apr  3 2024  2:49PM	MOHYAR	40500	NULL	442051020	NULL	TUKAR TAYAR	06:46.1	Jun 11 2024  5:06PM	1700608		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	5:18:37 PM	1700608	NULL	NULL	NULL	NULL	1701276	1	1589394	WRT7180	NULL	NULL	NULL	TWB9974	42005445	0	3	0
918383	NULL	MR/24/40500/20/01439	14:32.9	Apr  4 2024 12:14PM	MOHYAR	40500	NULL	442051020	NULL	SARUNG KUSYEN	12:08.4	Apr  4 2024  4:12PM	1700199	kusyen cover koyak	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	NULL	1700199	NULL	NULL	NULL	NULL	1701091	1	1589545	WRT7180	NULL	NULL	NULL	TWB9974	42005445	0	1	0
919936	NULL	MR/24/40500/20/01524	39:36.1	Apr 17 2024  8:39AM	MOHYAR	40500	NULL	442051020	NULL	TUKAR MUDGUARD	20:54.4	Apr 17 2024  4:20PM	1700199	rear mudguard pecah	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	NULL	1700199	NULL	NULL	NULL	NULL	1701091	1	1591110	WRT7180	NULL	NULL	NULL	TWB9974	42005445	0	1	0
920025	NULL	MR/24/40500/20/01534	51:51.4	Apr 17 2024  2:51PM	MOHYAR	40500	NULL	442051020	NULL	TUKAR TAYAR	14:38.4	Apr 23 2024  4:14PM	1700199	tukar tayar	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	6:10:48 PM	1700199	NULL	NULL	NULL	NULL	1701091	1	1591110	WRT7180	NULL	NULL	NULL	TWB9974	42005445	0	3	0
920801	NULL	MR/24/40500/20/01634	20:31.6	Apr 23 2024  4:20PM	MOHYAR	40500	NULL	442051020	NULL	MINYAK ENJIN 4 LITER	51:14.2	Apr 26 2024  5:51PM	1700199	MINYAK ENJIN	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	NULL	1700199	NULL	NULL	NULL	NULL	1701276	1	1593122	WRT7180	NULL	NULL	NULL	TWB9974	42005445	0	1	0
920933	NULL	MR/24/40500/20/01648	37:35.5	Apr 24 2024  4:37PM	MOHYAR	40500	NULL	442051020	NULL	EQUALIZER BRECKET PATAH	24:45.4	Apr 25 2024  4:24PM	1700199	tler equalizer patah	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	NULL	1700199	NULL	NULL	NULL	NULL	1701276	1	1593322	WRT7180	NULL	NULL	NULL	TWB9974	42005445	0	1	0
921404	NULL	MR/24/40500/20/01710	53:22.6	Apr 29 2024  8:53AM	MOHYAR	40500	NULL	442051020	NULL	BREAKDOWN DI KS BELITONG - 24/4/2024 LORI TAK BOLEH START	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	00:00.0	NULL	NULL	NULL	NULL	NULL	NULL	1701363	1	1593322	WRT7180	NULL	NULL	NULL	TWB9974	42005445	0	1	0
921685	NULL	MR/24/40500/20/01732	45:43.0	Apr 30 2024 10:45AM	MOHYAR	40500	NULL	442051020	NULL	PEMBAIKAN PUSPAKOM	10:47.5	May  2 2024  3:10PM	1700199	pembaikan ke puspakom	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	NULL	1700199	NULL	NULL	NULL	NULL	1701091	1	1593322	WRT7180	NULL	NULL	NULL	TWB9974	42005445	0	1	0
921686	NULL	MR/24/40500/20/01733	46:46.1	Apr 30 2024 10:46AM	MOHYAR	40500	NULL	442051020	NULL	CAT LORI PUSPAKOM	43:27.9	May  7 2024  2:43PM	1700199	CAT LORI PUSPAKOM	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	NULL	1700199	NULL	NULL	NULL	NULL	1701091	1	1593322	WRT7180	NULL	NULL	NULL	TWB9974	42005445	0	1	0
921690	NULL	MR/24/40500/20/01734	49:18.3	Apr 30 2024 10:49AM	MOHYAR	40500	NULL	442051020	NULL	CUCI LORI PUSPAKOM	24:09.4	May  6 2024  3:24PM	1700199		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	4:15:55 PM	1700199	NULL	NULL	NULL	NULL	1701091	1	1593322	WRT7180	NULL	NULL	NULL	TWB9974	42005445	0	2	0
921691	NULL	MR/24/40500/20/01735	49:44.2	Apr 30 2024 10:49AM	MOHYAR	40500	NULL	442051020	NULL	TUKAR TAYAR PUSPAKOM	21:20.4	May 10 2024  4:21PM	1700199	tukar tayar	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2	00:00.0	NULL	1700199	NULL	NULL	NULL	NULL	1701091	1	1593322	WRT7180	NULL	NULL	NULL	TWB9974	42005445	0	3	0
925908	NULL	MR/24/40500/20/01858	23:12.6	May 10 2024  8:23AM	MOHYAR	40500	NULL	442051020	NULL	MINYAK ENJIN 4 LITER	14:15.5	May 13 2024  5:14PM	1700199	MINYAK ENJIN	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	NULL	1700199	NULL	NULL	NULL	NULL	1701276	1	1595656	WRT7180	NULL	NULL	NULL	TWB9974	42005445	0	1	0
925910	NULL	MR/24/40500/20/01859	23:43.0	May 10 2024  8:23AM	MOHYAR	40500	NULL	442051020	NULL	TAYAR PANCIT	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	00:00.0	NULL	NULL	NULL	NULL	NULL	NULL	1701276	1	1595656	WRT7180	NULL	NULL	NULL	TWB9974	42005445	0	3	0
925911	NULL	MR/24/40500/20/01860	24:06.7	May 10 2024  8:24AM	MOHYAR	40500	NULL	442051020	NULL	TUKAR TAYAR	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	00:00.0	NULL	NULL	NULL	NULL	NULL	NULL	1701276	1	1595656	WRT7180	NULL	NULL	NULL	TWB9974	42005445	0	3	0
929772	NULL	MR/24/40500/20/02070	13:56.5	May 24 2024  9:13AM	MOHYAR	40500	NULL	442051020	NULL	BDOWN DI TG BALAU. BEARING TRELER PECAH. 23/05/24	48:09.1	May 24 2024  5:48PM	1700199	tler hub bearing jammed	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	NULL	1700199	NULL	NULL	NULL	NULL	1701091	1	1595656	WRT7180	NULL	NULL	NULL	TWC481	42005445	0	1	0
931380	NULL	MR/24/40500/20/02157	42:09.3	May 29 2024  8:42AM	MOHYAR	40500	NULL	442051020	NULL	WELDING CHASIS T/L RETAK WELDING SELAK MAINHOLE	41:52.1	Jun  8 2024  5:41PM	1700199		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	NULL	1700199	NULL	NULL	NULL	NULL	1701276	1	1601615	WRT7180	NULL	NULL	NULL	TWC481	42005445	0	1	0
931381	NULL	MR/24/40500/20/02158	42:41.8	May 29 2024  8:42AM	MOHYAR	40500	NULL	442051020	NULL	TUKAR TAYAR	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	00:00.0	NULL	NULL	NULL	NULL	NULL	NULL	1701276	1	1601615	WRT7180	NULL	NULL	NULL	TWC481	42005445	0	3	0
932704	NULL	MR/24/40500/20/02183	06:55.3	May 31 2024  9:06AM	MOHYAR	40500	NULL	442051020	NULL	TUKAR MUDGUARD 	39:40.4	Jun 10 2024  3:39PM	1700199		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	NULL	1700199	NULL	NULL	NULL	NULL	1701276	1	1601615	WRT7180	NULL	NULL	NULL	TWC481	42005445	0	1	0
932705	NULL	MR/24/40500/20/02184	07:31.6	May 31 2024  9:07AM	MOHYAR	40500	NULL	442051020	NULL	CUCI BASA	52:17.5	Jun 22 2024  9:52AM	1700199		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	11:37:37 AM	1700199	NULL	NULL	NULL	NULL	1701276	1	1601615	WRT7180	NULL	NULL	NULL	TWC481	42005445	0	2	0
932763	NULL	MR/24/40500/20/02187	34:29.9	May 31 2024  3:34PM	MOHYAR	40500	NULL	442051020	NULL	WIRING	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	00:00.0	NULL	NULL	NULL	NULL	NULL	NULL	1701276	1	1601630	WRT7180	NULL	NULL	NULL	TWB9974	42005445	0	1	0
932958	NULL	MR/24/40500/20/02223	44:26.8	Jun  4 2024  8:44AM	MOHYAR	40500	NULL	442051020	NULL	CEK RADIATOR AIR PANAS	29:49.5	Jun  4 2024  5:29PM	1700199	air panas	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	NULL	1700199	NULL	NULL	NULL	NULL	1701276	1	1601788	WRT7180	NULL	NULL	NULL	TWB9974	42005445	0	1	0
934812	NULL	MR/24/40500/20/02310	12:54.4	Jun 10 2024  9:12AM	MOHYAR	40500	NULL	442051020	NULL	B/DOWN DI DEPOH-AIR BOCOR-9/6/2024	33:44.2	Jun 10 2024  3:33PM	1700199	pipe air bocor	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	NULL	1700199	NULL	NULL	NULL	NULL	1701399	1	0	WRT7180	NULL	NULL	NULL	TWB9974	42005445	0	1	0
934958	NULL	MR/24/40500/20/02325	26:07.3	Jun 10 2024  5:26PM	MOHYAR	40500	NULL	442051020	NULL	TUKAR TAYAR	52:51.7	Jun 11 2024  2:52PM	1700199	TUKAR TAYAR	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2	00:00.0	NULL	1700199	NULL	NULL	NULL	NULL	1701276	1	1603936	WRT7180	NULL	NULL	NULL	TWB9974	42005445	0	3	0
935261	NULL	MR/24/40500/20/02370	31:49.6	Jun 12 2024  5:31PM	MOHYAR	40500	NULL	442051020	NULL	1. ADJUST BRAKE	37:02.2	Jun 12 2024  5:37PM	1700199	adjust brake bearing	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	NULL	1700199	NULL	NULL	NULL	NULL	1701091	1	1604987	WRT7180	NULL	NULL	NULL	TWB9974	42005445	0	1	0
935262	NULL	MR/24/40500/20/02371	32:27.0	Jun 12 2024  5:32PM	MOHYAR	40500	NULL	442051020	NULL	TAYAR PANCIT	30:42.0	Jun 20 2024 11:30AM	1700199	TUKAR TAYAR	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2	00:00.0	NULL	1700199	NULL	NULL	NULL	NULL	1701091	1	1604987	WRT7180	NULL	NULL	NULL	TWB9974	42005445	0	3	0
936494	NULL	MR/24/40500/20/02401	56:14.4	Jun 14 2024 10:56AM	MOHYAR	40500	NULL	442051020	NULL	CUCI BIASA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	00:00.0	NULL	NULL	NULL	NULL	NULL	NULL	1701276	1	1605206	WRT7180	NULL	NULL	NULL	TWB9974	42005445	0	2	0
936495	NULL	MR/24/40500/20/02402	56:50.9	Jun 14 2024 10:56AM	MOHYAR	40500	NULL	442051020	NULL	TAYAR PANCIT	50:20.7	Jun 20 2024 10:50AM	1700199	TUKAR TAYAR	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2	00:00.0	NULL	1700199	NULL	NULL	NULL	NULL	1701276	1	1605206	WRT7180	NULL	NULL	NULL	TWB9974	42005445	0	3	0
936517	NULL	MR/24/40500/20/02404	48:32.5	Jun 14 2024  2:48PM	MOHYAR	40500	NULL	442051020	NULL	B/DOWN DI DUSUN PANTI PADA 13/6/2024 BEARING TRAILER TERBAKAR	30:00.8	Jun 15 2024  8:30AM	1700199	tler hub bearing jammed	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	NULL	1700199	NULL	NULL	NULL	NULL	1701277	1	0	WRT7180	NULL	NULL	NULL	TWB9974	42005445	0	1	0
938050	NULL	MR/24/40500/20/02483	12:12.9	Jun 21 2024  9:12AM	MOHYAR	40500	NULL	442051020	NULL	BREAKDOWN DI DEPOH - 20/6/2024 NUD TABLE PATAH	02:23.3	Jun 22 2024 10:02AM	1700199	nut turn table patah	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	NULL	1700199	NULL	NULL	NULL	NULL	1701363	1	1604489	WRT7180	NULL	NULL	NULL	TWB9974	42005445	0	1	0
938296	NULL	MR/24/40500/20/02503	39:53.7	Jun 24 2024  8:39AM	MOHYAR	40500	NULL	442051020	NULL	BREK JEM	29:04.8	Jun 25 2024  5:29PM	1700199	brake jammed	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	NULL	1700199	NULL	NULL	NULL	NULL	1701276	1	1607926	WRT7180	NULL	NULL	NULL	TWB9974	42005445	0	1	0
938297	NULL	MR/24/40500/20/02504	40:25.1	Jun 24 2024  8:40AM	MOHYAR	40500	NULL	442051020	NULL	TUKAR TAYAR	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	00:00.0	NULL	NULL	NULL	NULL	NULL	NULL	1701276	1	1607926	WRT7180	NULL	NULL	NULL	TWB9974	42005445	0	3	0
939526	NULL	MR/24/40500/20/02514	32:22.1	Jun 25 2024 12:32PM	MOHYAR	40500	NULL	442051020	NULL	PEMBAIKAN PUSPAKOM	34:32.4	Jun 25 2024  5:34PM	1700199	pembaikan ke puspakom	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	NULL	1700199	NULL	NULL	NULL	NULL	1701091	1	1608138	WRT7180	NULL	NULL	NULL	TWB9974	42005445	0	1	0
939527	NULL	MR/24/40500/20/02515	32:48.4	Jun 25 2024 12:32PM	MOHYAR	40500	NULL	442051020	NULL	CAT LORI PUSPAKOM	38:09.5	Jun 26 2024 12:38PM	1700199	cat untuk puspakom 	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	NULL	1700199	NULL	NULL	NULL	NULL	1701091	1	1608138	WRT7180	NULL	NULL	NULL	TWB9974	42005445	0	1	0
939528	NULL	MR/24/40500/20/02516	33:30.1	Jun 25 2024 12:33PM	MOHYAR	40500	NULL	442051020	NULL	CUCI LORI PUSPAKOM	49:41.4	Jul 18 2024  9:49AM	1700199		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	11:30:17 AM	1700199	NULL	NULL	NULL	NULL	1701091	1	1608138	WRT7180	NULL	NULL	NULL	TWB9974	42005445	0	2	0
939529	NULL	MR/24/40500/20/02517	34:03.4	Jun 25 2024 12:34PM	MOHYAR	40500	NULL	442051020	NULL	TUKAR TAYAR PUSPAKOM	34:36.1	Jun 26 2024  4:34PM	1700199	tukar tayar	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2	00:00.0	NULL	1700199	NULL	NULL	NULL	NULL	1701091	1	1608138	WRT7180	NULL	NULL	NULL	TWB9974	42005445	0	3	0
939652	NULL	MR/24/40500/20/02557	19:49.0	Jun 26 2024 10:19AM	MOHYAR	40500	NULL	442051020	NULL	BDOWN DI DEPOT (MLM) - TAMPAL TAYAR 2 PCS (23/6/2024)	09:13.3	Oct 24 2024 11:09AM	1700608		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	11:41:13 AM	1700608	NULL	NULL	NULL	NULL	1700973	1	1608138	WRT7180	NULL	NULL	NULL	TWB9974	42005445	0	3	0
941175	NULL	MR/24/40500/20/02646	07:51.8	Jul  1 2024  9:07AM	MOHYAR	40500	NULL	442051020	NULL	SERVIS	42:13.8	Jul  2 2024  3:42PM	1700199	SERVIS	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	NULL	1700199	NULL	NULL	NULL	NULL	1701276	1	1608596	WRT7180	NULL	NULL	NULL	TWB9974	42005445	0	1	0
943250	NULL	MR/24/40500/20/02798	59:38.9	Jul  9 2024  1:59PM	MOHYAR	40500	NULL	442051020	NULL	CEK BEARING ADJUST BREK	21:41.6	Jul 10 2024  5:21PM	1700199	adjust brake bearing	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	NULL	1700199	NULL	NULL	NULL	NULL	1701276	1	1611679	WRT7180	NULL	NULL	NULL	TWB9974	42005445	0	1	0
943251	NULL	MR/24/40500/20/02799	00:11.7	Jul  9 2024  2:00PM	MOHYAR	40500	NULL	442051020	NULL	TUKAR TAYAR	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	00:00.0	NULL	NULL	NULL	NULL	NULL	NULL	1701276	1	1611679	WRT7180	NULL	NULL	NULL	TWB9974	42005445	0	3	0
944805	NULL	MR/24/40500/20/02913	41:23.0	Jul 12 2024  5:41PM	mohyar	40500	NULL	442051020	NULL	bdown tayar depot	02:07.0	Jul 15 2024  5:02PM	1700608		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	10:20:09 PM	1700608	NULL	NULL	NULL	NULL	1700608	1	1611679	WRT7180	NULL	NULL	NULL	TWB9974	42005445	0	3	0
944886	NULL	MR/24/40500/20/02922	15:32.9	Jul 13 2024  5:15PM	mohyar	40500	NULL	442051020	NULL	tayar pancit	32:16.4	Aug 21 2024  8:32AM	1700608		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	8:38:21 AM	1700608	NULL	NULL	NULL	NULL	1700973	1	1613306	WRT7180	NULL	NULL	NULL	TWB9974	42005445	0	3	0
945851	NULL	MR/24/40500/20/03024	33:41.5	Jul 19 2024  4:33PM	MOHYAR	40500	NULL	442051020	NULL	WIRING	38:06.6	Jul 19 2024  4:38PM	1700199	power window x naik	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	NULL	1700199	NULL	NULL	NULL	NULL	1701091	1	1615661	WRT7180	NULL	NULL	NULL	TWB9974	42005445	0	1	0
946363	NULL	MR/24/40500/20/03083	12:07.7	Jul 23 2024  5:12PM	MOHYAR	40500	NULL	442051020	NULL	1. CHECK BEARING	35:06.3	Jul 24 2024  9:35AM	1700199	adjust brake bearing	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	NULL	1700199	NULL	NULL	NULL	NULL	1701091	1	1617524	WRT7180	NULL	NULL	NULL	TWB9974	42005445	0	1	0
948250	NULL	MR/24/40500/20/03231	51:41.3	Jul 30 2024  4:51PM	MOHYAR	40500	NULL	442051020	NULL	CUCI BIASA	40:44.9	Aug 22 2024  9:40AM	1700199		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	11:33:21 AM	1700199	NULL	NULL	NULL	NULL	1701276	1	1620836	WRT7180	NULL	NULL	NULL	TWB9974	42005445	0	1	0
948276	NULL	MR/24/40500/20/03239	55:06.2	Jul 31 2024  8:55AM	MOHYAR	40500	NULL	442051020	NULL	1. WELDING TANGKI 2. TRELER BUSH 3. ANGIN BOCOR	01:45.5	Jul 31 2024  3:01PM	1700199	welding cpo tank bocor tler arm bush angin bocor	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	NULL	1700199	NULL	NULL	NULL	NULL	1701091	1	1620836	WRT7180	NULL	NULL	NULL	TWB9974	42005445	0	1	0
948278	NULL	MR/24/40500/20/03240	55:33.6	Jul 31 2024  8:55AM	MOHYAR	40500	NULL	442051020	NULL	TUKAR TAYAR	56:26.1	Aug  5 2024  1:56PM	1700199	TUKAR TAYAR	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	6:01:13 PM	1700199	NULL	NULL	NULL	NULL	1701091	1	1620836	WRT7180	NULL	NULL	NULL	TWB9974	42005445	0	3	0
949149	NULL	MR/24/40500/20/03334	54:08.2	Aug  6 2024  8:54AM	MOHYAR	40500	NULL	442051020	NULL	1. CENTRE PIN PATAH	41:29.4	Aug  6 2024  2:41PM	1700199	tler axle senget ke kanan	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	NULL	1700199	NULL	NULL	NULL	NULL	1701091	1	1622834	WRT7180	NULL	NULL	NULL	TWB9974	42005445	0	1	0
949151	NULL	MR/24/40500/20/03335	55:25.5	Aug  6 2024  8:55AM	MOHYAR	40500	NULL	442051020	NULL	MINYAK ENJIN 4 LTR	13:45.0	Aug  7 2024  9:13AM	1700199	MINYAK ENJIN 	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	NULL	1700199	NULL	NULL	NULL	NULL	1701091	1	1622834	WRT7180	NULL	NULL	NULL	TWB9974	42005445	0	1	0
950279	NULL	MR/24/40500/20/03471	16:57.7	Aug 14 2024  9:16AM	MOHYAR	40500	NULL	442051020	NULL	1. CHECK TURBO	33:18.8	Aug 16 2024 11:33AM	1700199	engine no power	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	NULL	1700199	NULL	NULL	NULL	NULL	1701091	1	1625198	WRT7180	NULL	NULL	NULL	TWB9974	42005445	0	1	0
950280	NULL	MR/24/40500/20/03472	17:52.6	Aug 14 2024  9:17AM	MOHYAR	40500	NULL	442051020	NULL	CUCI LORI	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	00:00.0	NULL	NULL	NULL	NULL	NULL	NULL	1701091	1	1625198	WRT7180	NULL	NULL	NULL	TWB9974	42005445	0	2	0
951756	NULL	MR/24/40500/20/03540	53:01.5	Aug 17 2024 11:53AM	MOHYAR	40500	NULL	442051020	NULL	1. EQUALIZER PATAH	46:54.3	Aug 17 2024 12:46PM	1700199	tler spring equalizer patah	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	NULL	1700199	NULL	NULL	NULL	NULL	1701091	1	1626161	WRT7180	NULL	NULL	NULL	TWB9974	42005445	0	1	0
953754	NULL	MR/24/40500/20/03754	53:20.1	Sep  2 2024  8:53AM	MOHYAR	40500	NULL	442051020	NULL	SPRING PATAH ANGIN BOCOR CEK BEARING ADJUST BREK 	44:33.2	Sep  2 2024  2:44PM	1700199	tler spring patah angin bocor adjust brake bearing	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	NULL	1700199	NULL	NULL	NULL	NULL	1701276	1	1631180	WRT7180	NULL	NULL	NULL	TWB9974	42005445	0	1	0
953756	NULL	MR/24/40500/20/03755	53:53.5	Sep  2 2024  8:53AM	MOHYAR	40500	NULL	442051020	NULL	CUCI BIASA	14:41.5	Sep 30 2024  4:14PM	1700199		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	5:59:13 PM	1700199	NULL	NULL	NULL	NULL	1701276	1	1631180	WRT7180	NULL	NULL	NULL	TWB9974	42005445	0	2	0
954633	NULL	MR/24/40500/20/03853	30:38.2	Sep  6 2024  4:30PM	MOHYAR	40500	NULL	442051020	NULL	MINYAK ENJIN 4 LTR	01:13.1	Sep 25 2024  9:01AM	1700199	MINYAK ENJIN	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	NULL	1700199	NULL	NULL	NULL	NULL	1701091	1	1632872	WRT7180	NULL	NULL	NULL	TWB9974	42005445	0	1	0
955263	NULL	MR/24/40500/20/03951	40:29.9	Sep 12 2024  8:40AM	mohyar	40500	NULL	442051020	NULL	b/down tayar 10/6	40:00.7	Sep 12 2024 11:40AM	1700608		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	3:17:24 PM	1700608	NULL	NULL	NULL	NULL	1700608	1	0	WRT7180	NULL	NULL	NULL	TWB9974	42005445	0	3	0
955578	NULL	MR/24/40500/20/10001	44:37.3	Sep 24 2024  6:44PM	mohyar	40500	NULL	442051020	NULL	b/down di tol kempas-bearing pecah-21/09/2024	12:02.0	Oct  4 2024  9:12PM	1700199		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2	00:00.0	NULL	1700199	NULL	NULL	NULL	NULL	1701277	1	0	WRT7180	NULL	NULL	NULL	TWB9974	42005445	0	1	0
955933	NULL	MR/24/40500/20/10055	05:01.0	Sep 25 2024 12:05PM	MOHYAR	40500	NULL	442051020	NULL	SERVIS	57:18.1	Sep 26 2024  9:57AM	1700199	SERVICE LORI	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	NULL	1700199	NULL	NULL	NULL	NULL	1701091	1	1639563	WRT7180	NULL	NULL	NULL	TWB9974	42005445	0	1	0
955934	NULL	MR/24/40500/20/10056	05:24.5	Sep 25 2024 12:05PM	MOHYAR	40500	NULL	442051020	NULL	CUCI LORI	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	00:00.0	NULL	NULL	NULL	NULL	NULL	NULL	1701091	1	1639563	WRT7180	NULL	NULL	NULL	TWB9974	42005445	0	2	0
956741	NULL	MR/24/40500/20/10110	30:16.4	Sep 30 2024  8:30AM	MOHYAR	40500	NULL	442051020	NULL	1. CHECK AIRCOND	45:19.3	Oct  1 2024  5:45PM	1700199	air con x sejuk	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	NULL	1700199	NULL	NULL	NULL	NULL	1701091	1	1640513	WRT7180	NULL	NULL	NULL	TWB9974	42005445	0	1	0
958628	NULL	MR/24/40500/20/10368	03:10.3	Oct  9 2024  5:03PM	MOHYAR	40500	NULL	442051020	NULL	1. ADJUST BRAKE CHECK BEARING	17:45.7	Oct 10 2024 11:17AM	1700199	adjust brake bearing	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2	00:00.0	NULL	1700199	NULL	NULL	NULL	NULL	1701091	1	1640513	WRT7180	NULL	NULL	NULL	TWB9974	42005445	0	1	0
